id,lat,long,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
6098,33.658302,-114.635513,6.55056572,small_residential,0.005,0.273,11.95478244,13300
6099,34.352463,-110.668076,6.354501247,small_utility,5,0.265,11596.96478,13300000
6100,34.355793,-110.646301,6.354501247,small_community,0.15,0.265,347.9089433,399000
6101,34.359112,-110.624512,6.364919186,small_community,0.15,0.265,348.4793254,399000
6102,34.401886,-110.341125,6.431746006,large_community,5,0.268,11737.93646,13300000
6103,34.405144,-110.319305,6.420106888,small_community,0.15,0.268,351.5008521,399000
6104,34.408398,-110.297501,6.420106888,small_residential,0.005,0.268,11.71669507,13300
6105,34.411636,-110.275681,6.468918324,medium_residential,0.01,0.27,23.61155188,26600
6106,34.414875,-110.25386,6.468918324,small_community,0.15,0.27,354.1732782,399000
6107,34.494324,-109.707672,6.463309765,medium_residential,0.01,0.269,23.59108064,26600
6108,34.49744,-109.685791,6.463309765,large_utility,2000,0.269,4718216.128,5320000000
6109,34.99073,-105.584473,6.493673801,small_utility,5,0.271,11850.95469,13300000
6110,34.992924,-105.562271,6.493673801,small_residential,0.005,0.271,11.85095469,13300
6111,34.995098,-105.54007,6.504196644,medium_residential,0.01,0.271,23.74031775,26600
6112,34.997272,-105.517853,6.43899107,small_utility,5,0.268,11751.1587,13300000
6113,34.999443,-105.495636,6.43899107,large_utility,2000,0.268,4700463.481,5320000000
6114,35.00161,-105.473434,6.456321716,large_residential,0.015,0.269,35.3483614,39900
6115,35.003773,-105.451218,6.456321716,large_utility,2000,0.269,4713114.853,5320000000
6116,35.005936,-105.429001,6.532606602,medium_residential,0.01,0.272,23.8440141,26600
6117,35.00808,-105.406784,6.532606602,medium_utility,500,0.272,1192200.705,1330000000
6118,35.010223,-105.384567,6.501628876,small_residential,0.005,0.271,11.8654727,13300
6119,35.012356,-105.36235,6.501628876,medium_community,2,0.271,4746.189079,5320000
6120,35.014507,-105.340118,6.477662563,large_utility,2000,0.27,4728693.671,5320000000
6121,35.016632,-105.317902,6.452705383,medium_community,2,0.269,4710.47493,5320000
6122,35.018753,-105.295685,6.452705383,small_residential,0.005,0.269,11.77618732,13300
6123,35.020878,-105.273453,6.443435192,large_community,5,0.268,11759.26923,13300000
6124,35.022984,-105.251221,6.443435192,medium_utility,500,0.268,1175926.923,1330000000
6125,35.025101,-105.229004,6.464435577,large_utility,2000,0.269,4719037.971,5320000000
6126,35.02721,-105.206757,6.464435577,large_residential,0.015,0.269,35.39278478,39900
6127,35.029297,-105.18454,6.484175205,medium_community,2,0.27,4733.4479,5320000
6128,35.031395,-105.162292,6.489174366,small_utility,5,0.27,11842.74322,13300000
6129,35.033485,-105.140076,6.472049713,small_residential,0.005,0.27,11.81149073,13300
6130,35.035568,-105.117828,6.461040497,medium_community,2,0.269,4716.559563,5320000
6131,35.037651,-105.095581,6.461040497,small_community,0.15,0.269,353.7419672,399000
6132,35.039722,-105.073349,6.443016052,medium_utility,500,0.268,1175850.429,1330000000
6133,35.041798,-105.051117,6.443016052,small_community,0.15,0.268,352.7551288,399000
6134,35.047977,-104.984375,6.57396841,small_residential,0.005,0.274,11.99749235,13300
6135,35.05003,-104.962128,6.57396841,medium_utility,500,0.274,1199749.235,1330000000
6136,35.052071,-104.93988,6.607102871,large_utility,2000,0.275,4823185.096,5320000000
6137,35.056149,-104.895386,6.582052708,small_community,0.15,0.274,360.3673858,399000
6138,35.058174,-104.873138,6.585937023,large_community,5,0.274,12019.33507,13300000
6139,35.060192,-104.850891,6.585937023,large_residential,0.015,0.274,36.0580052,39900
6140,35.062218,-104.828644,6.593091488,large_residential,0.015,0.275,36.0971759,39900
6141,35.064236,-104.806381,6.593091488,large_residential,0.015,0.275,36.0971759,39900
6142,35.070244,-104.739594,6.532388687,large_residential,0.015,0.272,35.76482806,39900
6143,35.084095,-104.58374,6.554098129,large_community,5,0.273,11961.22909,13300000
6144,35.089954,-104.516937,6.539041042,small_community,0.15,0.272,358.012497,399000
6145,35.091896,-104.494659,6.539041042,medium_utility,500,0.272,1193374.99,1330000000
6146,35.093838,-104.472382,6.545512676,medium_residential,0.01,0.273,23.89112127,26600
6147,35.095768,-104.450104,6.545512676,small_utility,5,0.273,11945.56063,13300000
6148,35.097698,-104.427826,6.521518707,large_community,5,0.272,11901.77164,13300000
6149,35.114826,-104.227264,6.506271839,medium_utility,500,0.271,1187394.611,1330000000
6150,35.135197,-103.981995,6.4576087,small_community,0.15,0.269,353.5540763,399000
6151,35.137012,-103.959686,6.501687527,small_utility,5,0.271,11865.57974,13300000
6152,35.138836,-103.937378,6.501687527,medium_community,2,0.271,4746.231895,5320000
6153,35.142456,-103.892761,6.543047428,large_utility,2000,0.273,4776424.622,5320000000
6154,35.22007,-102.865295,6.407209873,large_community,5,0.267,11693.15802,13300000
6155,35.221642,-102.842926,6.407209873,large_community,5,0.267,11693.15802,13300000
6156,35.223198,-102.820557,6.387123585,small_community,0.15,0.266,349.6950163,399000
6157,35.224758,-102.798187,6.382433414,large_residential,0.015,0.266,34.94382294,39900
6158,35.226315,-102.775818,6.382433414,medium_community,2,0.266,4659.176392,5320000
6159,35.227856,-102.753479,6.372717381,medium_community,2,0.266,4652.083688,5320000
6160,35.229397,-102.731079,6.372717381,small_residential,0.005,0.266,11.63020922,13300
6161,35.230938,-102.70874,6.399356365,medium_community,2,0.267,4671.530146,5320000
6162,35.232468,-102.68634,6.399356365,small_community,0.15,0.267,350.364761,399000
6163,35.233997,-102.664001,6.340405941,medium_residential,0.01,0.264,23.14248168,26600
6164,35.235519,-102.641602,6.340405941,medium_community,2,0.264,4628.496337,5320000
6165,35.23703,-102.619232,6.329194546,medium_utility,500,0.264,1155078.005,1330000000
6166,35.238537,-102.596863,6.350587368,large_community,5,0.265,11589.82195,13300000
6167,35.240055,-102.574493,6.350587368,medium_residential,0.01,0.265,23.17964389,26600
6168,35.24155,-102.552124,6.339845181,medium_utility,500,0.264,1157021.746,1330000000
6169,35.243061,-102.529724,6.339845181,medium_residential,0.01,0.264,23.14043491,26600
6170,35.244545,-102.507355,6.351498127,small_community,0.15,0.265,347.7445225,399000
6171,35.246029,-102.484985,6.351498127,large_residential,0.015,0.265,34.77445225,39900
6172,35.247501,-102.462585,6.32062912,medium_utility,500,0.263,1153514.814,1330000000
6173,35.248989,-102.440216,6.32062912,small_residential,0.005,0.263,11.53514814,13300
6174,35.250458,-102.417847,6.321600437,small_utility,5,0.263,11536.9208,13300000
6175,35.251919,-102.395447,6.34184885,medium_community,2,0.264,4629.549661,5320000
6176,35.253376,-102.373047,6.34184885,large_community,5,0.264,11573.87415,13300000
6177,35.254837,-102.350677,6.337804317,medium_residential,0.01,0.264,23.13298576,26600
6178,35.256287,-102.328308,6.337804317,large_community,5,0.264,11566.49288,13300000
6179,35.257732,-102.305908,6.316857815,small_community,0.15,0.263,345.8479654,399000
6180,35.259171,-102.283508,6.316857815,large_residential,0.015,0.263,34.58479654,39900
6181,35.260605,-102.261108,6.32790184,large_residential,0.015,0.264,34.64526257,39900
6182,35.262043,-102.238739,6.328991413,small_residential,0.005,0.264,11.55040933,13300
6183,35.263462,-102.216339,6.328991413,medium_utility,500,0.264,1155040.933,1330000000
6184,35.264881,-102.19397,6.275685787,medium_utility,500,0.261,1145312.656,1330000000
6185,35.2663,-102.17157,6.275685787,small_community,0.15,0.261,343.5937968,399000
6186,35.267708,-102.14917,6.241288662,large_utility,2000,0.26,4556140.723,5320000000
6187,35.269112,-102.12677,6.241288662,small_community,0.15,0.26,341.7105542,399000
6188,35.270508,-102.10437,6.234314442,small_utility,5,0.26,11377.62386,13300000
6189,35.271904,-102.08197,6.234314442,small_community,0.15,0.26,341.3287157,399000
6190,35.273293,-102.05957,6.267090321,large_residential,0.015,0.261,34.31231951,39900
6191,35.277428,-101.992371,6.230527878,large_residential,0.015,0.26,34.11214013,39900
6192,35.278793,-101.969971,6.230527878,small_utility,5,0.26,11370.71338,13300000
6193,35.282875,-101.902771,6.221185207,large_utility,2000,0.259,4541465.201,5320000000
6194,35.284225,-101.880371,6.221185207,large_residential,0.015,0.259,34.06098901,39900
6195,35.288239,-101.813141,6.233333588,small_utility,5,0.26,11375.8338,13300000
6196,35.28957,-101.79071,6.231761456,small_utility,5,0.26,11372.96466,13300000
6197,35.29089,-101.768311,6.231761456,large_residential,0.015,0.26,34.11889397,39900
6198,35.29221,-101.745911,6.21470499,large_residential,0.015,0.259,34.02550982,39900
6199,35.293514,-101.72348,6.21470499,large_community,5,0.259,11341.83661,13300000
6200,35.29483,-101.70108,6.236802578,medium_residential,0.01,0.26,22.76432941,26600
6201,35.296127,-101.67865,6.252774715,medium_utility,500,0.261,1141131.385,1330000000
6202,35.297424,-101.65625,6.252774715,small_utility,5,0.261,11411.31385,13300000
6203,35.298717,-101.63385,6.23116684,large_residential,0.015,0.26,34.11563845,39900
6204,35.300007,-101.61142,6.23116684,medium_community,2,0.26,4548.751793,5320000
6205,35.301289,-101.588989,6.217367172,large_community,5,0.259,11346.69509,13300000
6206,35.302559,-101.566589,6.217367172,small_residential,0.005,0.259,11.34669509,13300
6207,35.303837,-101.544159,6.246604919,small_residential,0.005,0.26,11.40005398,13300
6208,35.338482,-100.893646,6.125733852,medium_residential,0.01,0.255,22.35892856,26600
6209,35.339592,-100.871185,6.130515575,large_utility,2000,0.255,4475276.37,5320000000
6210,35.340714,-100.848755,6.130515575,small_community,0.15,0.255,335.6457277,399000
6211,35.341816,-100.826294,6.158338547,medium_community,2,0.257,4495.587139,5320000
6212,35.342918,-100.803864,6.158338547,large_residential,0.015,0.257,33.71690354,39900
6213,35.395645,-99.568237,5.955469608,small_community,0.15,0.248,326.061961,399000
6214,35.396454,-99.545776,5.977533817,large_utility,2000,0.249,4363599.686,5320000000
6215,35.397263,-99.523285,5.977533817,small_residential,0.005,0.249,10.90899922,13300
6216,35.398067,-99.500793,6.005342007,medium_residential,0.01,0.25,21.91949833,26600
6217,35.405083,-99.298401,5.941937923,large_residential,0.015,0.248,32.53211013,39900
6218,35.405834,-99.27594,5.94524622,large_residential,0.015,0.248,32.55022305,39900
6219,35.406578,-99.253448,5.94524622,large_utility,2000,0.248,4340029.741,5320000000
6220,35.409519,-99.163483,5.920793533,small_utility,5,0.247,10805.4482,13300000
6221,35.410244,-99.140991,5.903074741,small_residential,0.005,0.246,10.7731114,13300
6222,35.410957,-99.118469,5.87997961,medium_residential,0.01,0.245,21.46192558,26600
6223,35.411671,-99.096008,5.87997961,large_residential,0.015,0.245,32.19288836,39900
6224,35.412376,-99.073486,5.860442638,medium_community,2,0.244,4278.123126,5320000
6225,35.419807,-98.82605,5.821949482,small_residential,0.005,0.243,10.6250578,13300
6226,35.420448,-98.803528,5.821949482,medium_utility,500,0.243,1062505.78,1330000000
6227,35.421093,-98.781036,5.841653347,large_community,5,0.243,10661.01736,13300000
6228,35.42173,-98.758545,5.861382961,large_utility,2000,0.244,4278809.562,5320000000
6229,35.422359,-98.736023,5.861382961,small_community,0.15,0.244,320.9107171,399000
6230,35.422981,-98.713531,5.883409023,small_community,0.15,0.245,322.116644,399000
6231,35.423607,-98.69104,5.883409023,medium_utility,500,0.245,1073722.147,1330000000
6232,35.424217,-98.668518,5.918403149,large_residential,0.015,0.247,32.40325724,39900
6233,35.42482,-98.646027,5.918403149,large_utility,2000,0.247,4320434.299,5320000000
6234,35.42543,-98.623535,5.834379673,medium_residential,0.01,0.243,21.29548581,26600
6235,35.427792,-98.533508,5.793970585,medium_residential,0.01,0.241,21.14799264,26600
6236,35.428368,-98.510986,5.822268009,large_community,5,0.243,10625.63912,13300000
6237,35.459255,-96.484344,5.460524082,medium_community,2,0.228,3986.18258,5320000
6238,35.459362,-96.461792,5.448392868,large_residential,0.015,0.227,29.82995095,39900
6239,35.459465,-96.43927,5.454396725,small_residential,0.005,0.227,9.954274023,13300
6240,35.459564,-96.416748,5.454396725,large_residential,0.015,0.227,29.86282207,39900
6241,35.45966,-96.394226,5.516042233,large_residential,0.015,0.23,30.20033123,39900
6242,35.302559,-90.433411,5.231380939,large_community,5,0.218,9547.270214,13300000
6243,35.301289,-90.411011,5.231380939,large_community,5,0.218,9547.270214,13300000
6244,35.300007,-90.38858,5.194643497,medium_community,2,0.216,3792.089753,5320000
6245,35.298717,-90.36615,5.194643497,large_community,5,0.216,9480.224382,13300000
6246,35.297424,-90.34375,5.214446545,medium_utility,500,0.217,951636.4945,1330000000
6247,35.296127,-90.32135,5.214446545,large_residential,0.015,0.217,28.54909483,39900
6248,35.29483,-90.29892,5.296325207,small_community,0.15,0.221,289.9738051,399000
6249,34.867718,-85.240753,5.157245159,small_community,0.15,0.215,282.3591725,399000
6250,33.663406,-114.704559,6.727171421,small_utility,5,0.28,12277.08784,13300000
6251,33.667633,-114.683243,6.727171421,small_utility,5,0.28,12277.08784,13300000
6252,33.671852,-114.661911,6.738237858,large_residential,0.015,0.281,36.89185227,39900
6253,34.370445,-110.672104,6.354501247,small_community,0.15,0.265,347.9089433,399000
6254,34.373775,-110.65033,6.354501247,large_residential,0.015,0.265,34.79089433,39900
6255,34.377098,-110.62854,6.364919186,medium_residential,0.01,0.265,23.23195503,26600
6256,34.380424,-110.60675,6.364919186,medium_community,2,0.265,4646.391006,5320000
6257,34.51236,-109.711456,6.473436832,medium_residential,0.01,0.27,23.62804444,26600
6258,34.957256,-106.097641,6.391033649,medium_utility,500,0.266,1166363.641,1330000000
6259,34.959557,-106.07547,6.400716782,medium_community,2,0.267,4672.523251,5320000
6260,34.995705,-105.720398,6.465657711,small_residential,0.005,0.269,11.79982532,13300
6261,35.004543,-105.631577,6.422258854,large_residential,0.015,0.268,35.16186723,39900
6262,35.006741,-105.609375,6.422258854,large_community,5,0.268,11720.62241,13300000
6263,35.008923,-105.587158,6.493673801,medium_residential,0.01,0.271,23.70190937,26600
6264,35.011116,-105.564941,6.493673801,small_residential,0.005,0.271,11.85095469,13300
6265,35.013298,-105.542725,6.504196644,small_utility,5,0.271,11870.15888,13300000
6266,35.015472,-105.520508,6.504196644,medium_utility,500,0.271,1187015.888,1330000000
6267,35.017635,-105.498291,6.43899107,small_utility,5,0.268,11751.1587,13300000
6268,35.019817,-105.476074,6.456321716,medium_community,2,0.269,4713.114853,5320000
6269,35.021965,-105.453857,6.456321716,large_residential,0.015,0.269,35.3483614,39900
6270,35.024128,-105.431641,6.532606602,small_residential,0.005,0.272,11.92200705,13300
6271,35.026272,-105.409409,6.532606602,small_utility,5,0.272,11922.00705,13300000
6272,35.028427,-105.387177,6.501628876,small_residential,0.005,0.271,11.8654727,13300
6273,35.030567,-105.36496,6.458303452,small_community,0.15,0.269,353.592114,399000
6274,35.032696,-105.342728,6.452027798,small_utility,5,0.269,11774.95073,13300000
6275,35.034824,-105.320496,6.452027798,small_residential,0.005,0.269,11.77495073,13300
6276,35.036957,-105.298279,6.455914021,medium_residential,0.01,0.269,23.56408618,26600
6277,35.039082,-105.276031,6.44735384,medium_residential,0.01,0.269,23.53284152,26600
6278,35.041195,-105.253815,6.44735384,small_community,0.15,0.269,352.9926227,399000
6279,35.043297,-105.231567,6.470649719,small_utility,5,0.27,11808.93574,13300000
6280,35.04541,-105.209335,6.470649719,large_community,5,0.27,11808.93574,13300000
6281,35.047512,-105.187103,6.489174366,large_community,5,0.27,11842.74322,13300000
6282,35.049606,-105.164856,6.489174366,large_utility,2000,0.27,4737097.287,5320000000
6283,35.051701,-105.142609,6.472049713,small_community,0.15,0.27,354.3447218,399000
6284,35.05378,-105.120377,6.472049713,large_utility,2000,0.27,4724596.29,5320000000
6285,35.055866,-105.098129,6.461040497,large_utility,2000,0.269,4716559.563,5320000000
6286,35.060013,-105.053635,6.443016052,medium_residential,0.01,0.268,23.51700859,26600
6287,35.078415,-104.853363,6.596430302,small_utility,5,0.275,12038.4853,13300000
6288,35.11013,-104.49704,6.5357337,medium_community,2,0.272,4771.085601,5320000
6289,35.112057,-104.474747,6.533463955,large_community,5,0.272,11923.57172,13300000
6290,35.113998,-104.452469,6.533463955,large_community,5,0.272,11923.57172,13300000
6291,35.115925,-104.430176,6.537817478,small_residential,0.005,0.272,11.9315169,13300
6292,35.146103,-104.073456,6.442977428,large_community,5,0.268,11758.43381,13300000
6293,35.155262,-103.961914,6.496726513,medium_utility,500,0.271,1185652.589,1330000000
6294,35.160702,-103.894958,6.54740715,small_community,0.15,0.273,358.4705415,399000
